node,in_degree,out_degree,pagerank
3624,1.0,2.0,6.89321515797368e-05
4796,3.0,0.0,6.89321515797368e-05
1342,1.0,1.0,6.88189635286555e-05
344,1.0,5.0,6.870666491550281e-05
6362,1.0,3.0,6.866074376362798e-05
1316,1.0,3.0,6.849434577130982e-05
3078,1.0,1.0,6.833956418456197e-05
3025,1.0,1.0,6.833956418456197e-05
2162,1.0,2.0,6.790888327704263e-05
6338,1.0,4.0,6.785750525294405e-05
790,1.0,3.0,6.782569566417078e-05
1906,1.0,2.0,6.7816440156244e-05
2667,1.0,2.0,6.75146711077445e-05
2369,1.0,4.0,6.75146711077445e-05
1240,1.0,3.0,6.750473401103462e-05
400,1.0,1.0,6.750473401103462e-05
279,1.0,3.0,6.750473401103462e-05
1239,1.0,3.0,6.750473401103462e-05
401,1.0,3.0,6.750473401103462e-05
280,1.0,3.0,6.750473401103462e-05
402,1.0,3.0,6.750473401103462e-05
2959,1.0,0.0,6.739724912569554e-05
6692,1.0,1.0,6.706760964586324e-05
6471,4.0,0.0,6.704534567228587e-05
1422,1.0,0.0,6.695064335448427e-05
4777,1.0,0.0,6.671431856147066e-05
3910,1.0,1.0,6.642394313240966e-05
2403,1.0,0.0,6.617040625034226e-05
2412,1.0,1.0,6.617040625034226e-05
6141,1.0,1.0,6.617040625034226e-05
4395,1.0,0.0,6.617040625034226e-05
4388,1.0,1.0,6.617040625034226e-05
2500,1.0,2.0,6.617040625034226e-05
1397,1.0,0.0,6.612396845810667e-05
284,1.0,4.0,6.606028555611951e-05
656,1.0,4.0,6.606028555611951e-05
2070,3.0,4.0,6.599376342245625e-05
4135,3.0,0.0,6.599376342245625e-05
6693,1.0,3.0,6.596455970005581e-05
4146,1.0,2.0,6.596455970005581e-05
368,1.0,0.0,6.578380416585819e-05
3949,1.0,2.0,6.56817110324343e-05
3489,1.0,1.0,6.546213312163668e-05
1811,1.0,0.0,6.52637252452255e-05
2585,1.0,5.0,6.52229558054698e-05
5326,1.0,0.0,6.518007309384089e-05
4607,1.0,0.0,6.511074983936393e-05
4606,1.0,0.0,6.511074983936393e-05
4495,1.0,0.0,6.511074983936393e-05
4604,1.0,0.0,6.511074983936393e-05
1929,3.0,0.0,6.500437162132073e-05
183,1.0,0.0,6.498871317780286e-05
1672,1.0,4.0,6.488710737818404e-05
3062,1.0,0.0,6.488021214741376e-05
322,2.0,2.0,6.481840815954403e-05
584,2.0,2.0,6.481840815954403e-05
1469,2.0,1.0,6.481840815954403e-05
2770,2.0,0.0,6.481840815954403e-05
326,2.0,0.0,6.481840815954403e-05
2170,2.0,0.0,6.47794411952117e-05
925,2.0,0.0,6.465481853574441e-05
933,2.0,0.0,6.465481853574441e-05
3401,1.0,4.0,6.454215540225311e-05
4392,1.0,4.0,6.4481669630716e-05
3219,1.0,2.0,6.4481669630716e-05
2723,2.0,0.0,6.440910083846637e-05
2678,2.0,0.0,6.440910083846637e-05
2706,2.0,0.0,6.440910083846637e-05
617,1.0,7.0,6.429166360279898e-05
3347,1.0,3.0,6.416459351665714e-05
3606,2.0,0.0,6.412258372269134e-05
3695,2.0,0.0,6.412258372269134e-05
620,2.0,0.0,6.398889855958023e-05
619,2.0,0.0,6.398889855958023e-05
4893,1.0,1.0,6.389373777902527e-05
1799,1.0,0.0,6.35632482089977e-05
4196,2.0,4.0,6.34942568792972e-05
4310,2.0,0.0,6.34942568792972e-05
1043,1.0,4.0,6.34832860180549e-05
1041,1.0,0.0,6.34832860180549e-05
4355,1.0,0.0,6.344177079810155e-05
3282,3.0,0.0,6.333036870307829e-05
3270,3.0,0.0,6.333036870307829e-05
3268,3.0,0.0,6.333036870307829e-05
3272,3.0,0.0,6.333036870307829e-05
2953,1.0,0.0,6.325660983921212e-05
680,2.0,1.0,6.299062000820819e-05
6336,1.0,0.0,6.279490594374645e-05
3687,1.0,2.0,6.271946114297383e-05
1389,1.0,3.0,6.263552990672778e-05
1407,1.0,3.0,6.263552990672778e-05
290,1.0,3.0,6.241204243170737e-05
652,1.0,3.0,6.241204243170737e-05
2065,1.0,0.0,6.239755992772945e-05
6246,2.0,6.0,6.220620876744393e-05
6241,2.0,0.0,6.220620876744393e-05
6242,2.0,0.0,6.220620876744393e-05
6239,2.0,0.0,6.220620876744393e-05
1673,1.0,1.0,6.216361691917512e-05
1713,1.0,0.0,6.207591254608219e-05
6706,1.0,0.0,6.207591254608219e-05
6696,1.0,2.0,6.207591254608219e-05
2639,1.0,0.0,6.207591254608219e-05
6694,1.0,3.0,6.207591254608219e-05
1384,1.0,0.0,6.207591254608219e-05
95,1.0,2.0,6.207591254608219e-05
1574,1.0,0.0,6.207591254608219e-05
4143,1.0,3.0,6.207591254608219e-05
5900,1.0,3.0,6.207591254608219e-05
1722,1.0,1.0,6.207591254608219e-05
6039,1.0,0.0,6.207591254608219e-05
4283,1.0,0.0,6.207591254608219e-05
2167,1.0,0.0,6.207591254608219e-05
551,1.0,0.0,6.207591254608219e-05
2165,1.0,2.0,6.207591254608219e-05
1592,1.0,0.0,6.207591254608219e-05
6009,2.0,3.0,6.207591254608219e-05
4933,1.0,0.0,6.207591254608219e-05
1739,1.0,0.0,6.207591254608219e-05
4064,1.0,1.0,6.207591254608219e-05
4376,1.0,2.0,6.207591254608219e-05
1517,1.0,0.0,6.207591254608219e-05
6249,1.0,0.0,6.207591254608219e-05
1900,1.0,4.0,6.207591254608219e-05
5785,1.0,0.0,6.207591254608219e-05
765,1.0,2.0,6.207591254608219e-05
4362,1.0,1.0,6.207591254608219e-05
3615,1.0,1.0,6.207591254608219e-05
3915,1.0,0.0,6.207591254608219e-05
6415,1.0,0.0,6.207591254608219e-05
5816,1.0,0.0,6.207591254608219e-05
5192,1.0,0.0,6.207591254608219e-05
1555,1.0,0.0,6.207591254608219e-05
1258,1.0,2.0,6.207591254608219e-05
3793,1.0,0.0,6.207591254608219e-05
5802,1.0,0.0,6.207591254608219e-05
2454,1.0,1.0,6.207591254608219e-05
6371,1.0,0.0,6.207591254608219e-05
5173,1.0,2.0,6.207591254608219e-05
2653,1.0,0.0,6.207591254608219e-05
2914,1.0,0.0,6.207591254608219e-05
313,1.0,8.0,6.207591254608219e-05
1350,1.0,0.0,6.207591254608219e-05
3897,1.0,0.0,6.207591254608219e-05
4010,1.0,0.0,6.207591254608219e-05
1840,1.0,2.0,6.207591254608219e-05
6073,1.0,0.0,6.207591254608219e-05
4817,1.0,0.0,6.207591254608219e-05
1314,1.0,1.0,6.207591254608219e-05
1877,1.0,7.0,6.169402281632313e-05
951,1.0,0.0,6.150558443679348e-05
5831,1.0,8.0,6.142633493951173e-05
5836,2.0,4.0,6.142633493951173e-05
3364,1.0,0.0,6.137545187822348e-05
1068,1.0,0.0,6.105264424338802e-05
399,1.0,2.0,6.10062907940219e-05
6281,1.0,5.0,6.084973537864905e-05
3830,1.0,0.0,6.0835157053365046e-05
1218,3.0,5.0,6.070466473935127e-05
1215,3.0,0.0,6.070466473935127e-05
4970,1.0,4.0,6.049522970163664e-05
5170,2.0,4.0,6.04157583931401e-05
4684,1.0,2.0,6.0367703301396274e-05
6300,2.0,2.0,6.030295867065968e-05
651,1.0,7.0,6.020389559087081e-05
4202,2.0,0.0,6.011698710789516e-05
3789,1.0,0.0,5.989374119670525e-05
4443,1.0,5.0,5.974346168192648e-05
141,1.0,2.0,5.9698305960477545e-05
2603,1.0,3.0,5.9459785184770285e-05
5003,1.0,5.0,5.930521745059699e-05
5325,1.0,1.0,5.930521745059699e-05
5333,1.0,3.0,5.930521745059699e-05
2571,3.0,0.0,5.905719859954145e-05
2573,3.0,0.0,5.905719859954145e-05
2574,3.0,0.0,5.905719859954145e-05
2577,3.0,0.0,5.905719859954145e-05
2568,3.0,0.0,5.905719859954145e-05
5278,1.0,0.0,5.895421113389229e-05
5283,1.0,0.0,5.895421113389229e-05
5279,1.0,0.0,5.895421113389229e-05
5281,1.0,0.0,5.895421113389229e-05
5284,1.0,0.0,5.895421113389229e-05
6284,1.0,4.0,5.871560692040823e-05
76,1.0,2.0,5.865120317834285e-05
5163,1.0,2.0,5.864779302925489e-05
2233,1.0,0.0,5.864779302925489e-05
5165,1.0,1.0,5.864779302925489e-05
1473,1.0,0.0,5.864779302925489e-05
1133,1.0,3.0,5.864779302925489e-05
446,1.0,1.0,5.864779302925489e-05
83,2.0,6.0,5.864779302925489e-05
4850,1.0,0.0,5.864779302925489e-05
3829,1.0,4.0,5.864779302925489e-05
5032,2.0,0.0,5.864779302925489e-05
4220,1.0,0.0,5.864779302925489e-05
1128,1.0,0.0,5.864779302925489e-05
2282,1.0,3.0,5.864779302925489e-05
5082,2.0,0.0,5.864779302925489e-05
4611,1.0,3.0,5.864779302925489e-05
1145,1.0,5.0,5.864779302925489e-05
1045,1.0,1.0,5.864779302925489e-05
2159,1.0,2.0,5.864779302925489e-05
4990,1.0,0.0,5.845341764781373e-05
4905,3.0,0.0,5.837650033576285e-05
4900,3.0,0.0,5.837650033576285e-05
4903,3.0,0.0,5.837650033576285e-05
3283,2.0,0.0,5.834139062830985e-05
3284,2.0,0.0,5.834139062830985e-05
3269,2.0,0.0,5.834139062830985e-05
2963,1.0,0.0,5.827798605599789e-05
2952,1.0,5.0,5.827798605599789e-05
2958,1.0,5.0,5.827798605599789e-05
982,1.0,1.0,5.816775734960047e-05
970,1.0,4.0,5.816775734960047e-05
1355,1.0,1.0,5.786378181261579e-05
1368,1.0,2.0,5.786378181261579e-05
6379,1.0,0.0,5.756326834958278e-05
6380,1.0,1.0,5.756326834958278e-05
6369,1.0,3.0,5.756326834958278e-05
2677,1.0,6.0,5.659092131915851e-05
2718,1.0,6.0,5.659092131915851e-05
3424,1.0,0.0,5.659092131915851e-05
329,1.0,0.0,5.659092131915851e-05
294,1.0,1.0,5.659092131915851e-05
5100,1.0,0.0,5.659092131915851e-05
2155,1.0,2.0,5.657143783699234e-05
2151,1.0,0.0,5.657143783699234e-05
3605,1.0,0.0,5.624300910073216e-05
3604,1.0,0.0,5.624300910073216e-05
3469,1.0,2.0,5.624300910073216e-05
618,1.0,0.0,5.617616651917661e-05
616,1.0,3.0,5.617616651917661e-05
632,1.0,0.0,5.617616651917661e-05
1880,1.0,0.0,5.586060600342656e-05
3483,2.0,0.0,5.584296797003255e-05
3485,2.0,0.0,5.584296797003255e-05
3486,2.0,0.0,5.584296797003255e-05
3484,2.0,0.0,5.584296797003255e-05
3487,2.0,0.0,5.584296797003255e-05
2476,2.0,0.0,5.584296797003255e-05
2477,2.0,0.0,5.584296797003255e-05
657,1.0,4.0,5.567932076628469e-05
4658,3.0,1.0,5.562298169087786e-05
2572,2.0,0.0,5.549261055928529e-05
2578,2.0,0.0,5.549261055928529e-05
2576,2.0,0.0,5.549261055928529e-05
2575,2.0,0.0,5.549261055928529e-05
2570,2.0,0.0,5.549261055928529e-05
2569,2.0,0.0,5.549261055928529e-05
2566,2.0,0.0,5.549261055928529e-05
2567,2.0,0.0,5.549261055928529e-05
6240,1.0,0.0,5.5284821623108465e-05
6237,1.0,0.0,5.5284821623108465e-05
910,1.0,1.0,5.521967351242759e-05
1363,1.0,1.0,5.521967351242759e-05
1365,1.0,0.0,5.521967351242759e-05
4901,2.0,0.0,5.503881171676623e-05
4902,2.0,0.0,5.503881171676623e-05
4898,2.0,4.0,5.503881171676623e-05
5148,1.0,1.0,5.438959643595654e-05
3371,1.0,0.0,5.422923369742668e-05
1848,2.0,0.0,5.410893946812872e-05
1362,1.0,2.0,5.409833953569734e-05
3281,1.0,0.0,5.335241255354142e-05
3286,1.0,2.0,5.335241255354142e-05
3285,1.0,0.0,5.335241255354142e-05
3271,1.0,0.0,5.335241255354142e-05
3267,1.0,0.0,5.335241255354142e-05
4660,2.0,3.0,5.320313262017623e-05
4664,2.0,1.0,5.320313262017623e-05
3481,1.0,1.0,5.210320122440277e-05
2475,1.0,0.0,5.210320122440277e-05
4904,1.0,0.0,5.1701123097769606e-05
5028,1.0,4.0,5.1701123097769606e-05
4899,1.0,0.0,5.1701123097769606e-05
4488,3.0,0.0,5.130182263605353e-05
4463,3.0,0.0,5.130182263605353e-05
4461,3.0,0.0,5.130182263605353e-05
4486,3.0,0.0,5.130182263605353e-05
1915,1.0,4.0,5.123618697345086e-05
6182,1.0,0.0,5.093452411639346e-05
4485,2.0,0.0,5.0322359916960016e-05
4459,2.0,0.0,5.0322359916960016e-05
4489,2.0,0.0,5.0322359916960016e-05
4465,2.0,0.0,5.0322359916960016e-05
4487,2.0,0.0,5.0322359916960016e-05
4458,2.0,0.0,5.0322359916960016e-05
4464,2.0,0.0,5.0322359916960016e-05
4482,2.0,0.0,5.0322359916960016e-05
4483,2.0,0.0,5.0322359916960016e-05
4484,2.0,0.0,5.0322359916960016e-05
4481,1.0,0.0,4.93428971978665e-05
4457,1.0,0.0,4.93428971978665e-05
4460,1.0,0.0,4.93428971978665e-05
4480,1.0,0.0,4.93428971978665e-05
4462,1.0,0.0,4.93428971978665e-05
4490,1.0,0.0,4.93428971978665e-05
1988,0.0,3.0,4.8363434478772985e-05
257,0.0,3.0,4.8363434478772985e-05
1867,0.0,1.0,4.8363434478772985e-05
6252,0.0,1.0,4.8363434478772985e-05
5056,0.0,2.0,4.8363434478772985e-05
3041,0.0,3.0,4.8363434478772985e-05
2001,0.0,3.0,4.8363434478772985e-05
2375,0.0,4.0,4.8363434478772985e-05
1995,0.0,3.0,4.8363434478772985e-05
2453,0.0,3.0,4.8363434478772985e-05
3474,0.0,11.0,4.8363434478772985e-05
1582,0.0,1.0,4.8363434478772985e-05
915,0.0,1.0,4.8363434478772985e-05
4749,0.0,1.0,4.8363434478772985e-05
6100,0.0,2.0,4.8363434478772985e-05
6028,0.0,2.0,4.8363434478772985e-05
3909,0.0,1.0,4.8363434478772985e-05
923,0.0,2.0,4.8363434478772985e-05
2878,0.0,2.0,4.8363434478772985e-05
490,0.0,1.0,4.8363434478772985e-05
5053,0.0,2.0,4.8363434478772985e-05
5227,0.0,2.0,4.8363434478772985e-05
3931,0.0,2.0,4.8363434478772985e-05
5696,0.0,3.0,4.8363434478772985e-05
159,0.0,2.0,4.8363434478772985e-05
5052,0.0,1.0,4.8363434478772985e-05
5057,0.0,2.0,4.8363434478772985e-05
778,0.0,6.0,4.8363434478772985e-05
4100,0.0,2.0,4.8363434478772985e-05
6155,0.0,2.0,4.8363434478772985e-05
2955,0.0,2.0,4.8363434478772985e-05
3673,0.0,3.0,4.8363434478772985e-05
1649,0.0,1.0,4.8363434478772985e-05
1619,0.0,1.0,4.8363434478772985e-05
5132,0.0,1.0,4.8363434478772985e-05
1678,0.0,1.0,4.8363434478772985e-05
5051,0.0,2.0,4.8363434478772985e-05
1474,0.0,1.0,4.8363434478772985e-05
1165,0.0,2.0,4.8363434478772985e-05
2116,0.0,2.0,4.8363434478772985e-05
5299,0.0,1.0,4.8363434478772985e-05
3939,0.0,2.0,4.8363434478772985e-05
3761,0.0,5.0,4.8363434478772985e-05
5050,0.0,1.0,4.8363434478772985e-05
5054,0.0,2.0,4.8363434478772985e-05
6031,0.0,1.0,4.8363434478772985e-05
5055,0.0,2.0,4.8363434478772985e-05
2451,0.0,2.0,4.8363434478772985e-05
3943,0.0,1.0,4.8363434478772985e-05
3032,0.0,1.0,4.8363434478772985e-05
5159,0.0,3.0,4.8363434478772985e-05
2353,0.0,2.0,4.8363434478772985e-05
227,0.0,6.0,4.8363434478772985e-05
4390,0.0,1.0,4.8363434478772985e-05
1090,0.0,1.0,4.8363434478772985e-05
4654,0.0,3.0,4.8363434478772985e-05
2238,0.0,1.0,4.8363434478772985e-05
3670,0.0,1.0,4.8363434478772985e-05
4563,0.0,1.0,4.8363434478772985e-05
1909,0.0,3.0,4.8363434478772985e-05
3849,0.0,4.0,4.8363434478772985e-05
3241,0.0,2.0,4.8363434478772985e-05
2921,0.0,1.0,4.8363434478772985e-05
3243,0.0,1.0,4.8363434478772985e-05
3048,0.0,1.0,4.8363434478772985e-05
6005,0.0,4.0,4.8363434478772985e-05
1754,0.0,6.0,4.8363434478772985e-05
4437,0.0,3.0,4.8363434478772985e-05
4435,0.0,2.0,4.8363434478772985e-05
6591,0.0,3.0,4.8363434478772985e-05
4833,0.0,5.0,4.8363434478772985e-05
4439,0.0,2.0,4.8363434478772985e-05
4433,0.0,2.0,4.8363434478772985e-05
4754,0.0,1.0,4.8363434478772985e-05
4441,0.0,3.0,4.8363434478772985e-05
5940,0.0,1.0,4.8363434478772985e-05
1185,0.0,1.0,4.8363434478772985e-05
4142,0.0,3.0,4.8363434478772985e-05
1613,0.0,1.0,4.8363434478772985e-05
4478,0.0,42.0,4.8363434478772985e-05
5796,0.0,1.0,4.8363434478772985e-05
6285,0.0,1.0,4.8363434478772985e-05
4830,0.0,2.0,4.8363434478772985e-05
3262,0.0,5.0,4.8363434478772985e-05
3237,0.0,1.0,4.8363434478772985e-05
6312,0.0,1.0,4.8363434478772985e-05
3254,0.0,2.0,4.8363434478772985e-05
4006,0.0,3.0,4.8363434478772985e-05
6083,0.0,1.0,4.8363434478772985e-05
3532,0.0,1.0,4.8363434478772985e-05
425,0.0,4.0,4.8363434478772985e-05
6084,0.0,2.0,4.8363434478772985e-05
6513,0.0,2.0,4.8363434478772985e-05
1320,0.0,2.0,4.8363434478772985e-05
6288,0.0,1.0,4.8363434478772985e-05
6660,0.0,1.0,4.8363434478772985e-05
3111,0.0,2.0,4.8363434478772985e-05
703,0.0,2.0,4.8363434478772985e-05
3247,0.0,1.0,4.8363434478772985e-05
6217,0.0,4.0,4.8363434478772985e-05
1818,0.0,2.0,4.8363434478772985e-05
6643,0.0,2.0,4.8363434478772985e-05
3255,0.0,3.0,4.8363434478772985e-05
4404,0.0,1.0,4.8363434478772985e-05
3105,0.0,2.0,4.8363434478772985e-05
4434,0.0,2.0,4.8363434478772985e-05
4373,0.0,2.0,4.8363434478772985e-05
4956,0.0,3.0,4.8363434478772985e-05
1830,0.0,1.0,4.8363434478772985e-05
1491,0.0,3.0,4.8363434478772985e-05
3960,0.0,1.0,4.8363434478772985e-05
4452,0.0,2.0,4.8363434478772985e-05
3563,0.0,1.0,4.8363434478772985e-05
1322,0.0,3.0,4.8363434478772985e-05
6216,0.0,1.0,4.8363434478772985e-05
5001,0.0,2.0,4.8363434478772985e-05
6151,0.0,1.0,4.8363434478772985e-05
3965,0.0,1.0,4.8363434478772985e-05
1656,0.0,1.0,4.8363434478772985e-05
767,0.0,1.0,4.8363434478772985e-05
4449,0.0,1.0,4.8363434478772985e-05
2835,0.0,5.0,4.8363434478772985e-05
2839,0.0,1.0,4.8363434478772985e-05
4448,0.0,2.0,4.8363434478772985e-05
4453,0.0,2.0,4.8363434478772985e-05
4455,0.0,4.0,4.8363434478772985e-05
5563,0.0,2.0,4.8363434478772985e-05
4446,0.0,2.0,4.8363434478772985e-05
3021,0.0,2.0,4.8363434478772985e-05
4837,0.0,2.0,4.8363434478772985e-05
216,0.0,2.0,4.8363434478772985e-05
2902,0.0,1.0,4.8363434478772985e-05
4413,0.0,4.0,4.8363434478772985e-05
214,0.0,1.0,4.8363434478772985e-05
4436,0.0,2.0,4.8363434478772985e-05
4438,0.0,2.0,4.8363434478772985e-05
772,0.0,1.0,4.8363434478772985e-05
1082,0.0,1.0,4.8363434478772985e-05
777,0.0,1.0,4.8363434478772985e-05
775,0.0,1.0,4.8363434478772985e-05
699,0.0,1.0,4.8363434478772985e-05
4440,0.0,3.0,4.8363434478772985e-05
4432,0.0,1.0,4.8363434478772985e-05
3014,0.0,3.0,4.8363434478772985e-05
4450,0.0,3.0,4.8363434478772985e-05
717,0.0,3.0,4.8363434478772985e-05
4896,0.0,2.0,4.8363434478772985e-05
6400,0.0,2.0,4.8363434478772985e-05
4451,0.0,2.0,4.8363434478772985e-05
69,0.0,1.0,4.8363434478772985e-05
6427,0.0,1.0,4.8363434478772985e-05
4454,0.0,2.0,4.8363434478772985e-05
4447,0.0,2.0,4.8363434478772985e-05
2900,0.0,1.0,4.8363434478772985e-05
1102,0.0,1.0,4.8363434478772985e-05
4647,0.0,1.0,4.8363434478772985e-05
1839,0.0,3.0,4.8363434478772985e-05
498,0.0,1.0,4.8363434478772985e-05
817,0.0,4.0,4.8363434478772985e-05
1732,0.0,1.0,4.8363434478772985e-05
6501,0.0,1.0,4.8363434478772985e-05
2700,0.0,2.0,4.8363434478772985e-05
6500,0.0,2.0,4.8363434478772985e-05
6503,0.0,1.0,4.8363434478772985e-05
2698,0.0,3.0,4.8363434478772985e-05
2913,0.0,1.0,4.8363434478772985e-05
5842,0.0,1.0,4.8363434478772985e-05
4941,0.0,2.0,4.8363434478772985e-05
2699,0.0,1.0,4.8363434478772985e-05
2701,0.0,2.0,4.8363434478772985e-05
5837,0.0,1.0,4.8363434478772985e-05
2697,0.0,1.0,4.8363434478772985e-05
2498,0.0,2.0,4.8363434478772985e-05
104,0.0,1.0,4.8363434478772985e-05
1478,0.0,1.0,4.8363434478772985e-05
1380,0.0,2.0,4.8363434478772985e-05
5081,0.0,3.0,4.8363434478772985e-05
2702,0.0,3.0,4.8363434478772985e-05
2703,0.0,1.0,4.8363434478772985e-05
6668,0.0,2.0,4.8363434478772985e-05
2674,0.0,5.0,4.8363434478772985e-05
3636,0.0,4.0,4.8363434478772985e-05
3467,0.0,2.0,4.8363434478772985e-05
6502,0.0,1.0,4.8363434478772985e-05
4601,0.0,2.0,4.8363434478772985e-05
5467,0.0,6.0,4.8363434478772985e-05
6034,0.0,5.0,4.8363434478772985e-05
2512,0.0,2.0,4.8363434478772985e-05
1716,0.0,3.0,4.8363434478772985e-05
3899,0.0,1.0,4.8363434478772985e-05
1700,0.0,2.0,4.8363434478772985e-05
1370,0.0,1.0,4.8363434478772985e-05
586,0.0,1.0,4.8363434478772985e-05
5994,0.0,1.0,4.8363434478772985e-05
3061,0.0,2.0,4.8363434478772985e-05
1912,0.0,3.0,4.8363434478772985e-05
4354,0.0,1.0,4.8363434478772985e-05
671,0.0,4.0,4.8363434478772985e-05
4107,0.0,2.0,4.8363434478772985e-05
5720,0.0,1.0,4.8363434478772985e-05
6152,0.0,3.0,4.8363434478772985e-05
3490,0.0,1.0,4.8363434478772985e-05
3837,0.0,2.0,4.8363434478772985e-05
3044,0.0,1.0,4.8363434478772985e-05
1057,0.0,2.0,4.8363434478772985e-05
4246,0.0,2.0,4.8363434478772985e-05
4074,0.0,3.0,4.8363434478772985e-05
2050,0.0,1.0,4.8363434478772985e-05
3188,0.0,3.0,4.8363434478772985e-05
3836,0.0,1.0,4.8363434478772985e-05
3792,0.0,3.0,4.8363434478772985e-05
5826,0.0,2.0,4.8363434478772985e-05
2037,0.0,3.0,4.8363434478772985e-05
3953,0.0,3.0,4.8363434478772985e-05
5510,0.0,2.0,4.8363434478772985e-05
1104,0.0,2.0,4.8363434478772985e-05
5398,0.0,2.0,4.8363434478772985e-05
5562,0.0,2.0,4.8363434478772985e-05
5468,0.0,1.0,4.8363434478772985e-05
2852,0.0,1.0,4.8363434478772985e-05
5926,0.0,5.0,4.8363434478772985e-05
2846,0.0,1.0,4.8363434478772985e-05
5095,0.0,2.0,4.8363434478772985e-05
4565,0.0,1.0,4.8363434478772985e-05
3559,0.0,2.0,4.8363434478772985e-05
2908,0.0,3.0,4.8363434478772985e-05
3723,0.0,3.0,4.8363434478772985e-05
2821,0.0,2.0,4.8363434478772985e-05
4856,0.0,4.0,4.8363434478772985e-05
1544,0.0,1.0,4.8363434478772985e-05
5901,0.0,3.0,4.8363434478772985e-05
4491,0.0,1.0,4.8363434478772985e-05
3148,0.0,2.0,4.8363434478772985e-05
2273,0.0,1.0,4.8363434478772985e-05
3038,0.0,1.0,4.8363434478772985e-05
3713,0.0,2.0,4.8363434478772985e-05
1330,0.0,2.0,4.8363434478772985e-05
1691,0.0,1.0,4.8363434478772985e-05
932,0.0,3.0,4.8363434478772985e-05
492,0.0,2.0,4.8363434478772985e-05
3764,0.0,2.0,4.8363434478772985e-05
4012,0.0,1.0,4.8363434478772985e-05
6053,0.0,1.0,4.8363434478772985e-05
2368,0.0,1.0,4.8363434478772985e-05
3098,0.0,2.0,4.8363434478772985e-05
5239,0.0,3.0,4.8363434478772985e-05
1069,0.0,1.0,4.8363434478772985e-05
2851,0.0,3.0,4.8363434478772985e-05
709,0.0,1.0,4.8363434478772985e-05
2583,0.0,4.0,4.8363434478772985e-05
5770,0.0,1.0,4.8363434478772985e-05
2999,0.0,4.0,4.8363434478772985e-05
911,0.0,2.0,4.8363434478772985e-05
2998,0.0,1.0,4.8363434478772985e-05
2241,0.0,2.0,4.8363434478772985e-05
5786,0.0,2.0,4.8363434478772985e-05
4873,0.0,1.0,4.8363434478772985e-05
6104,0.0,3.0,4.8363434478772985e-05
653,0.0,4.0,4.8363434478772985e-05
1467,0.0,1.0,4.8363434478772985e-05
3007,0.0,2.0,4.8363434478772985e-05
2588,0.0,1.0,4.8363434478772985e-05
2276,0.0,1.0,4.8363434478772985e-05
473,0.0,2.0,4.8363434478772985e-05
1216,0.0,1.0,4.8363434478772985e-05
5113,0.0,2.0,4.8363434478772985e-05
3562,0.0,1.0,4.8363434478772985e-05
5162,0.0,1.0,4.8363434478772985e-05
6366,0.0,1.0,4.8363434478772985e-05
5150,0.0,1.0,4.8363434478772985e-05
861,0.0,2.0,4.8363434478772985e-05
863,0.0,2.0,4.8363434478772985e-05
865,0.0,2.0,4.8363434478772985e-05
864,0.0,2.0,4.8363434478772985e-05
867,0.0,2.0,4.8363434478772985e-05
862,0.0,2.0,4.8363434478772985e-05
866,0.0,2.0,4.8363434478772985e-05
868,0.0,1.0,4.8363434478772985e-05
603,0.0,3.0,4.8363434478772985e-05
2744,0.0,4.0,4.8363434478772985e-05
3145,0.0,1.0,4.8363434478772985e-05
884,0.0,1.0,4.8363434478772985e-05
3930,0.0,2.0,4.8363434478772985e-05
1558,0.0,2.0,4.8363434478772985e-05
6297,0.0,1.0,4.8363434478772985e-05
5653,0.0,2.0,4.8363434478772985e-05
1070,0.0,1.0,4.8363434478772985e-05
5075,0.0,1.0,4.8363434478772985e-05
4907,0.0,1.0,4.8363434478772985e-05
6512,0.0,1.0,4.8363434478772985e-05
3003,0.0,4.0,4.8363434478772985e-05
2447,0.0,2.0,4.8363434478772985e-05
5164,0.0,4.0,4.8363434478772985e-05
6566,0.0,2.0,4.8363434478772985e-05
2490,0.0,2.0,4.8363434478772985e-05
6103,0.0,1.0,4.8363434478772985e-05
6018,0.0,1.0,4.8363434478772985e-05
3561,0.0,1.0,4.8363434478772985e-05
2724,0.0,5.0,4.8363434478772985e-05
6514,0.0,2.0,4.8363434478772985e-05
5084,0.0,2.0,4.8363434478772985e-05
2850,0.0,2.0,4.8363434478772985e-05
5193,0.0,3.0,4.8363434478772985e-05
2283,0.0,4.0,4.8363434478772985e-05
848,0.0,1.0,4.8363434478772985e-05
6551,0.0,4.0,4.8363434478772985e-05
2618,0.0,4.0,4.8363434478772985e-05
1079,0.0,2.0,4.8363434478772985e-05
4786,0.0,6.0,4.8363434478772985e-05
3229,0.0,2.0,4.8363434478772985e-05
18,0.0,4.0,4.8363434478772985e-05
321,0.0,5.0,4.8363434478772985e-05
5168,0.0,3.0,4.8363434478772985e-05
4245,0.0,1.0,4.8363434478772985e-05
3020,0.0,1.0,4.8363434478772985e-05
4154,0.0,2.0,4.8363434478772985e-05
5166,0.0,2.0,4.8363434478772985e-05
1910,0.0,3.0,4.8363434478772985e-05
5638,0.0,1.0,4.8363434478772985e-05
3842,0.0,1.0,4.8363434478772985e-05
516,0.0,1.0,4.8363434478772985e-05
5445,0.0,2.0,4.8363434478772985e-05
5448,0.0,1.0,4.8363434478772985e-05
3317,0.0,1.0,4.8363434478772985e-05
5447,0.0,2.0,4.8363434478772985e-05
